credit_score,salary,loan_amount,experience_years,company_stability,education_level,college_tier,device_age_days,email_age_years,upi_usage,phone_verified,linkedin_skills_count,linkedin_verified,vpn_usage,multiple_devices,disposable_email,impossible_login,job_stability_score,education_score,linkedin_score,device_trust_score,email_trust_score,default
759,200764,97447,10,3,2,3,671,2,0,1,2,1,0,1,0,0,5.8,4.0,5.3,7.355,5.2,0
769,140198,88402,3,3,3,3,340,5,1,1,12,1,0,0,0,0,3.0,5.5,5.4,5.7,7.0,0
674,175917,47607,20,5,4,2,953,1,2,1,45,1,1,0,0,0,10.0,8.0,10.0,8.765,4.6,0
321,109846,32621,20,7,1,2,857,11,2,1,39,1,0,0,0,0,10.0,3.5,10.0,8.285,10.0,0
337,50562,17823,15,7,4,2,905,9,1,1,28,1,0,0,0,0,10.0,8.0,10.0,8.525,9.399999999999999,0
529,48036,34986,20,1,2,2,909,12,1,0,22,1,1,0,0,0,8.6,5.0,10.0,4.545,10.0,0
664,211824,69325,3,7,2,3,158,3,1,1,39,1,0,0,0,0,5.4,4.0,9.45,4.79,5.8,0
737,94233,62771,0,7,4,2,178,13,2,1,16,0,0,0,0,0,4.2,8.0,2.4,4.89,10.0,0
582,103049,59973,23,6,3,1,566,9,1,1,20,1,0,0,0,0,10.0,7.5,10.0,6.83,9.399999999999999,0
326,88681,19690,18,6,4,2,994,12,1,1,28,0,0,0,0,0,10.0,8.0,7.800000000000001,8.969999999999999,10.0,0
525,47818,44107,1,2,4,3,93,8,2,1,36,1,0,0,0,0,1.6,7.0,8.6,4.465,8.8,0
576,181616,62888,8,3,2,3,529,12,2,0,4,1,0,0,0,0,5.0,4.0,5.2,2.645,10.0,0
583,82532,15956,22,3,3,3,116,6,2,1,20,0,0,0,0,0,10.0,5.5,7.4,4.58,7.6,0
780,229708,91839,24,3,2,3,894,1,2,1,1,1,0,0,0,0,10.0,4.0,7.950000000000001,8.469999999999999,4.6,0
752,77705,61227,12,2,2,3,274,5,2,1,22,1,0,0,0,0,6.000000000000001,4.0,8.7,5.37,7.0,0
815,40104,41533,17,9,2,3,667,13,2,1,10,1,0,0,0,0,10.0,4.0,7.9,7.335,10.0,0
846,144336,61234,15,6,3,2,40,3,0,1,14,1,0,0,0,0,9.6,6.5,8.1,4.2,5.8,0
491,147904,72594,15,2,2,1,765,7,2,1,22,1,0,0,0,0,7.2,6.0,9.3,7.825,8.2,0
348,89603,61901,24,3,3,3,556,11,1,1,6,1,0,0,0,0,10.0,5.5,8.700000000000001,6.779999999999999,10.0,0
811,122499,16519,9,6,3,2,256,7,1,0,42,1,0,0,0,0,7.199999999999999,6.5,10.0,1.28,8.2,0
316,79025,36115,8,4,1,3,935,0,1,1,33,0,0,0,0,0,5.6,2.5,6.550000000000001,8.675,4.0,0
471,247336,71266,10,7,3,2,539,7,2,1,37,1,0,0,0,0,8.2,6.5,10.0,6.695,8.2,0
519,52317,6832,24,6,2,3,988,9,2,1,40,1,0,0,0,0,10.0,4.0,10.0,8.940000000000001,9.399999999999999,0
457,182488,46368,3,6,2,1,946,6,2,1,48,1,0,0,0,0,4.8,6.0,10.0,8.73,7.6,0
776,193084,93425,9,3,3,1,33,13,2,1,43,1,0,0,0,0,5.4,7.5,10.0,4.165,10.0,0
345,125585,74715,2,8,2,3,507,13,1,1,5,0,0,0,0,0,5.6,4.0,1.15,6.535,10.0,0
672,219117,76835,5,9,4,2,863,0,1,1,15,1,0,0,0,0,7.3999999999999995,8.0,6.25,8.315000000000001,4.0,0
817,172472,78366,2,6,3,3,313,2,2,1,1,1,1,0,0,0,4.3999999999999995,5.5,3.55,5.5649999999999995,5.2,0
398,68270,42570,8,2,2,3,407,13,1,1,31,1,0,0,0,0,4.4,4.0,9.25,6.035,10.0,0
336,223141,92977,2,1,3,3,412,4,1,1,42,1,0,0,0,0,1.4,5.5,9.7,6.0600000000000005,6.4,0
579,139415,11615,17,3,1,3,325,2,2,0,46,1,0,0,0,0,8.600000000000001,2.5,10.0,1.625,5.2,0
648,200905,77298,7,3,1,2,870,2,2,1,37,1,0,0,0,0,4.6,3.5,9.95,8.35,5.2,0
796,214716,43311,21,8,1,3,287,0,1,1,27,1,0,0,0,0,10.0,2.5,10.0,5.4350000000000005,4.0,0
601,100206,95245,7,5,2,1,551,7,2,1,40,1,0,1,0,0,5.800000000000001,6.0,10.0,6.755,8.2,0
480,89468,28434,14,1,2,2,152,8,2,1,8,1,0,0,0,0,6.2,5.0,7.0,4.76,8.8,0
398,210545,91879,12,4,5,3,798,4,0,1,24,1,0,0,0,0,7.200000000000001,8.5,9.0,7.99,6.4,0
415,196881,20739,6,7,2,3,419,0,1,0,49,1,0,0,0,0,6.6000000000000005,4.0,10.0,2.095,4.0,0
490,189400,71202,18,5,3,2,365,0,1,1,25,0,0,0,0,0,10.0,6.5,7.35,5.825,4.0,0
552,187856,98419,7,6,2,2,533,8,1,1,44,1,0,0,0,0,6.4,5.0,10.0,6.665,8.8,0
460,43723,84599,9,4,2,3,912,13,1,1,25,1,0,0,0,0,6.0,4.0,8.55,8.559999999999999,10.0,0
555,80646,38649,16,2,2,2,212,0,2,1,4,0,0,0,0,0,7.6000000000000005,5.0,3.8000000000000003,5.0600000000000005,4.0,0
622,217327,52445,0,9,3,3,259,8,2,1,16,1,0,0,0,0,5.3999999999999995,5.5,5.4,5.295,8.8,0
427,20074,44470,12,2,2,3,112,14,2,1,25,1,0,0,0,0,6.000000000000001,4.0,9.15,4.5600000000000005,10.0,0
317,46498,79965,12,2,2,2,477,2,1,1,25,1,0,0,0,0,6.000000000000001,5.0,9.15,6.385,5.2,0
622,216594,53621,23,2,2,1,44,2,1,1,42,1,0,0,0,0,10.0,6.0,10.0,4.22,5.2,0
587,116881,37926,15,1,3,2,333,12,2,1,8,1,0,0,0,0,6.6,6.5,7.2,5.665,10.0,0
454,171613,42997,8,3,1,3,907,3,2,1,22,1,0,0,0,0,5.0,2.5,7.9,8.535,5.8,0
789,65929,64940,9,6,3,3,541,4,2,1,23,0,0,1,0,0,7.199999999999999,5.5,5.25,6.705,6.4,0
685,143199,45724,5,7,2,3,568,5,0,1,40,1,0,0,0,0,6.2,4.0,10.0,6.84,7.0,0
403,46028,36704,4,1,3,2,605,13,2,1,8,1,0,0,0,0,2.2,6.5,5.0,7.025,10.0,0
692,49545,33391,1,5,2,3,277,5,2,1,9,1,0,0,0,0,3.4,4.0,4.55,5.385,7.0,0
545,99569,68291,10,5,2,2,62,9,1,1,5,1,0,0,0,0,7.0,5.0,5.75,4.31,9.399999999999999,0
475,51673,94723,8,1,2,3,794,12,2,1,3,1,0,0,0,0,3.8000000000000003,4.0,5.05,7.970000000000001,10.0,0
338,182046,7526,5,4,5,2,27,14,2,1,0,0,0,0,0,0,4.4,9.5,1.0,4.135,10.0,0
776,209971,29686,7,1,2,3,113,12,0,1,5,1,0,0,0,0,3.4000000000000004,4.0,5.15,4.5649999999999995,10.0,0
837,174169,78339,8,1,5,3,161,8,2,1,37,0,0,0,0,0,3.8000000000000003,8.5,7.15,4.805,8.8,0
707,122511,11574,8,7,2,2,849,0,2,1,28,0,0,0,0,0,7.4,5.0,5.800000000000001,8.245000000000001,4.0,0
824,113144,13733,7,7,2,3,686,8,1,1,43,1,0,0,0,0,7.0,4.0,10.0,7.43,8.8,0
805,84824,55290,11,3,2,2,882,3,1,1,2,0,0,0,0,0,6.2,5.0,2.5,8.41,5.8,0
335,43525,77793,7,7,1,2,423,6,1,1,44,1,0,0,0,0,7.0,3.5,10.0,6.115,7.6,0
319,77804,41051,2,3,4,1,93,14,1,1,23,1,0,0,0,0,2.5999999999999996,9.0,6.85,4.465,10.0,0
620,166115,20909,12,2,3,3,317,5,2,1,41,1,0,0,0,0,6.000000000000001,5.5,10.0,5.585,7.0,0
811,61846,94682,18,4,3,3,160,8,2,0,8,0,0,0,0,0,9.6,5.5,4.8,1.0,8.8,0
699,97261,82338,1,3,3,3,558,1,2,1,16,1,1,0,0,0,2.1999999999999997,5.5,5.6,6.79,4.6,0
770,201299,78432,16,7,2,3,388,14,2,1,42,1,0,0,0,1,10.0,4.0,10.0,5.9399999999999995,10.0,0
442,204100,33133,15,1,5,1,467,10,1,0,37,1,0,0,0,0,6.6,10.0,10.0,2.335,10.0,0
391,188455,56571,3,6,2,1,362,1,2,1,41,1,0,0,0,0,4.8,6.0,9.75,5.8100000000000005,4.6,0
653,49483,84062,17,2,3,2,673,6,1,1,49,1,0,0,0,0,8.0,6.5,10.0,7.365,7.6,0
350,27265,55908,13,8,2,3,877,14,1,0,13,0,0,0,0,0,10.0,4.0,4.55,4.385,10.0,0
489,42763,16278,1,5,5,3,385,11,2,1,35,1,0,0,0,0,3.4,8.5,8.45,5.925,10.0,0
424,226724,56458,12,3,3,2,217,8,2,1,44,1,0,0,0,0,6.6000000000000005,6.5,10.0,5.085,8.8,0
449,35733,69265,20,7,5,3,571,4,2,1,32,0,0,0,0,1,10.0,8.5,8.8,6.855,6.4,0
613,132196,61782,19,2,2,3,741,6,2,1,19,1,0,0,0,0,8.8,4.0,9.65,7.705,7.6,0
641,111038,60415,16,5,2,1,469,10,2,1,33,1,0,0,0,0,9.4,6.0,10.0,6.345000000000001,10.0,0
604,57420,96087,14,8,2,3,413,7,2,1,2,1,0,0,0,0,10.0,4.0,6.1,6.0649999999999995,8.2,0
353,160319,59160,24,1,3,3,568,13,1,1,19,1,0,0,0,0,10.0,5.5,10.0,6.84,10.0,0
743,174912,59399,19,1,3,2,539,7,2,1,2,1,0,0,0,0,8.200000000000001,6.5,7.1000000000000005,6.695,8.2,0
563,216221,30298,4,3,1,3,494,3,0,1,5,1,0,0,0,0,3.4,2.5,4.55,6.470000000000001,5.8,0
352,41058,27191,6,3,2,2,131,9,1,1,28,0,0,0,0,0,4.2,5.0,5.4,4.655,9.399999999999999,0
304,54929,61964,17,7,2,1,803,6,0,1,38,1,0,0,0,0,10.0,6.0,10.0,8.015,7.6,0
402,235243,38092,23,6,4,2,129,0,1,1,42,1,0,0,0,0,10.0,8.0,10.0,4.645,4.0,0
495,242236,94407,10,7,1,3,260,3,2,1,30,1,0,0,0,0,8.2,2.5,9.5,5.3,5.8,0
649,182434,80257,17,4,3,2,848,11,1,1,38,1,0,0,0,0,9.200000000000001,6.5,10.0,8.24,10.0,0
346,106489,67513,4,2,2,3,308,12,1,1,48,1,0,0,0,0,2.8,4.0,10.0,5.54,10.0,0
568,104664,56097,12,2,2,3,56,13,2,1,20,0,0,0,0,0,6.000000000000001,4.0,5.4,4.28,10.0,0
669,198428,35279,17,1,4,2,606,12,2,1,43,1,0,1,0,0,7.4,8.0,10.0,7.029999999999999,10.0,0
405,97597,19404,1,9,2,3,308,4,2,1,0,1,0,0,0,0,5.8,4.0,3.2,5.54,6.4,0
419,26041,75022,19,7,1,2,905,13,2,1,32,0,0,1,0,0,10.0,3.5,8.6,8.525,10.0,0
357,98209,40198,3,3,1,3,681,9,1,1,49,1,0,0,0,0,3.0,2.5,10.0,7.404999999999999,9.399999999999999,0
645,213026,99223,12,2,2,1,528,12,1,1,9,1,0,0,0,0,6.000000000000001,6.0,6.75,6.640000000000001,10.0,0
773,212941,54997,23,3,3,3,254,13,2,1,25,1,0,0,0,0,10.0,5.5,10.0,5.27,10.0,0
416,172131,83692,15,7,2,3,736,11,2,1,2,1,0,0,0,0,10.0,4.0,6.3,7.68,10.0,0
426,119864,5567,5,5,3,3,733,6,1,1,13,1,0,1,0,0,5.0,5.5,5.95,7.665,7.6,0
692,195794,66032,7,3,1,2,733,11,2,1,7,1,0,0,0,0,4.6,3.5,5.45,7.665,10.0,0
357,168620,7179,15,9,4,3,809,5,2,1,47,1,0,0,0,0,10.0,7.0,10.0,8.045,7.0,0
812,166150,7019,12,2,3,2,227,3,1,1,49,1,0,0,0,0,6.000000000000001,6.5,10.0,5.135,5.8,0
395,156491,86455,22,7,5,2,772,14,2,1,31,1,0,0,0,0,10.0,9.5,10.0,7.859999999999999,10.0,0
417,186562,90239,3,6,4,1,353,2,2,1,40,1,0,0,0,0,4.8,9.0,9.6,5.765,5.2,0
787,227158,23704,1,6,2,1,842,10,0,1,35,1,0,0,1,0,3.9999999999999996,6.0,8.45,8.21,6.0,0
536,135158,23030,8,7,2,3,323,13,1,1,26,1,0,0,0,0,7.4,4.0,8.5,5.615,10.0,0
571,209832,74445,17,6,3,3,702,5,2,1,32,0,0,0,0,0,10.0,5.5,8.2,7.51,7.0,0
488,181409,78551,16,2,1,2,613,9,2,1,20,1,0,1,0,0,7.6000000000000005,3.5,9.2,7.0649999999999995,9.399999999999999,0
746,21468,8420,7,5,2,3,739,14,1,1,25,0,0,0,0,0,5.800000000000001,4.0,5.15,7.695,10.0,0
546,44309,64875,14,3,1,1,299,13,2,0,13,1,0,0,0,0,7.4,4.5,7.75,1.495,10.0,0
375,217416,52653,8,9,2,3,611,12,1,1,42,1,0,0,0,0,8.6,4.0,10.0,7.055,10.0,0
453,241355,21740,16,8,2,3,206,11,1,1,35,1,0,0,0,0,10.0,4.0,10.0,5.03,10.0,0
734,92255,70263,22,2,2,3,705,4,1,1,27,1,0,0,0,0,10.0,4.0,10.0,7.525,6.4,0
385,101899,69559,1,1,1,2,587,13,2,1,27,1,0,1,0,0,1.0,3.5,7.25,6.9350000000000005,10.0,0
584,48718,24465,5,4,3,3,425,11,2,1,20,1,0,0,0,0,4.4,5.5,7.0,6.125,10.0,0
519,245409,56432,4,4,1,2,619,2,2,1,47,1,0,0,0,0,4.0,3.5,10.0,7.095000000000001,5.2,0
368,188913,9131,16,2,5,3,315,3,2,1,40,1,0,0,0,0,7.6000000000000005,8.5,10.0,5.575,5.8,0
346,224620,15652,1,7,2,3,487,1,2,1,28,1,0,0,0,0,4.6000000000000005,4.0,7.4,6.4350000000000005,4.6,0
393,234637,69973,17,3,3,3,545,8,1,1,45,1,0,0,0,0,8.600000000000001,5.5,10.0,6.725,8.8,0
752,197732,92043,9,7,2,1,229,6,2,1,37,1,0,0,0,0,7.800000000000001,6.0,10.0,5.145,7.6,0
503,126553,52147,9,7,1,3,695,11,2,1,33,1,1,1,0,0,7.800000000000001,2.5,9.75,7.475,10.0,0
517,70281,52671,5,1,2,3,908,13,1,1,0,0,0,0,0,0,2.6,4.0,1.0,8.54,10.0,0
773,133451,94342,11,6,2,3,766,9,1,1,19,1,0,0,0,0,8.0,4.0,8.05,7.83,9.399999999999999,0
731,20767,24171,16,4,4,3,635,2,2,1,25,1,0,0,0,0,8.8,7.0,9.95,7.175,5.2,0
640,154967,91129,12,8,3,3,787,7,1,1,26,1,0,0,0,0,9.600000000000001,5.5,9.3,7.9350000000000005,8.2,0
588,78026,60692,19,8,1,3,911,7,1,1,22,1,0,0,0,0,10.0,2.5,10.0,8.555,8.2,0
553,138142,63541,15,3,2,2,363,10,2,1,6,1,0,0,0,0,7.8,5.0,6.9,5.8149999999999995,10.0,0
656,62968,14470,9,4,2,3,744,0,2,1,21,0,0,0,0,0,6.0,4.0,4.95,7.720000000000001,4.0,0
322,191169,66344,20,1,1,1,829,13,0,1,46,1,0,0,0,0,8.6,4.5,10.0,8.145,10.0,0
821,166404,49308,1,2,2,3,244,4,2,1,36,1,0,0,0,0,1.6,4.0,8.6,5.22,6.4,0
399,165693,55639,1,7,5,3,315,4,2,1,34,1,0,0,1,0,4.6000000000000005,8.5,8.3,5.575,2.4,0
479,96870,26326,22,7,2,1,119,11,2,1,46,1,0,0,0,0,10.0,6.0,10.0,4.595,10.0,0
522,38174,9597,6,9,3,3,323,2,2,1,3,1,0,0,0,0,7.8,5.5,4.65,5.615,5.2,0
741,144357,35788,5,9,3,3,957,1,2,1,28,1,0,0,0,0,7.3999999999999995,5.5,8.2,8.785,4.6,0
624,119189,70020,0,9,3,3,22,0,2,1,36,0,0,0,0,0,5.3999999999999995,5.5,5.3999999999999995,4.11,4.0,0
815,60502,54477,11,6,2,2,646,12,2,1,35,1,0,0,0,0,8.0,5.0,10.0,7.23,10.0,0
315,56674,38071,12,8,3,2,836,3,0,0,2,1,0,0,0,0,9.600000000000001,6.5,5.7,4.18,5.8,0
635,57260,75603,11,9,4,3,176,11,0,1,1,1,0,0,0,0,9.8,7.0,5.35,4.88,10.0,0
557,193570,66923,18,7,1,2,62,10,2,1,4,1,0,0,0,0,10.0,3.5,7.2,4.31,10.0,0
796,218681,75560,8,4,2,3,195,9,1,1,17,1,0,0,0,0,5.6,4.0,7.15,4.975,9.399999999999999,0
459,200536,78251,9,4,5,1,285,1,0,1,33,1,0,0,0,0,6.0,10.0,9.75,5.425,4.6,0
774,91805,62492,16,6,3,2,456,4,1,1,14,1,0,1,0,0,10.0,6.5,8.3,6.279999999999999,6.4,0
679,215991,36770,17,4,2,3,361,11,2,1,49,1,0,0,0,0,9.200000000000001,4.0,10.0,5.805,10.0,0
844,205541,81762,7,7,2,2,19,10,2,1,49,1,1,0,0,0,7.0,5.0,10.0,4.095,10.0,0
726,37194,40399,6,8,2,3,419,9,0,1,39,0,0,0,0,0,7.2,4.0,7.05,6.095000000000001,9.399999999999999,0
567,177883,83948,8,8,2,3,156,11,2,1,43,1,0,0,0,0,8.0,4.0,10.0,4.78,10.0,0
716,92377,62439,9,8,2,3,486,1,1,1,40,1,0,1,0,0,8.4,4.0,10.0,6.43,4.6,0
467,150864,49415,11,2,2,1,838,0,2,0,0,1,1,0,0,0,5.6000000000000005,6.0,5.2,4.19,4.0,0
342,63723,17569,14,2,3,3,854,9,2,1,21,1,0,0,0,0,6.800000000000001,5.5,8.95,8.27,9.399999999999999,0
584,226307,7369,14,2,3,2,639,9,2,1,24,1,0,1,0,0,6.800000000000001,6.5,9.4,7.195,9.399999999999999,0
696,96298,5528,3,2,4,3,939,11,0,1,16,1,0,0,0,0,2.4000000000000004,7.0,6.0,8.695,10.0,0
311,79238,35314,3,4,1,2,861,9,2,1,32,1,0,0,0,0,3.6,3.5,8.4,8.305,9.399999999999999,0
601,125433,23047,22,5,3,2,437,9,1,1,16,1,0,0,0,1,10.0,6.5,9.8,6.1850000000000005,9.399999999999999,0
552,127092,24748,0,4,2,3,497,8,2,0,37,0,0,0,0,0,2.4,4.0,5.55,2.485,8.8,0
798,22147,40109,11,5,2,3,539,1,2,1,4,0,0,1,0,0,7.4,4.0,2.8000000000000003,6.695,4.6,0
334,249991,18919,24,4,4,2,386,9,2,0,36,0,0,0,0,0,10.0,8.0,10.0,1.93,9.399999999999999,0
389,58445,52498,1,7,2,2,747,3,1,1,42,1,0,0,0,0,4.6000000000000005,5.0,9.5,7.734999999999999,5.8,0
717,204875,60808,14,1,1,3,121,2,2,1,42,1,0,0,0,0,6.2,2.5,10.0,4.605,5.2,0
414,212180,85792,16,1,1,2,593,0,1,1,10,0,0,0,0,0,7.0,3.5,4.7,6.965,4.0,0
495,126170,75441,6,2,2,2,665,7,0,1,11,1,0,0,0,0,3.6000000000000005,5.0,5.85,7.325,8.2,0
800,153085,79420,5,1,3,2,625,1,2,1,43,0,0,0,0,0,2.6,6.5,7.45,7.125,4.6,0
792,105617,33906,11,3,5,2,224,10,1,1,33,1,0,0,0,0,6.2,9.5,10.0,5.12,10.0,0
374,233482,76486,18,6,3,1,519,7,0,1,34,1,0,0,0,0,10.0,7.5,10.0,6.595000000000001,8.2,0
712,73502,71896,0,6,4,2,520,11,1,1,38,1,1,0,0,0,3.5999999999999996,8.0,8.7,6.6,10.0,0
675,137116,26946,20,1,3,3,598,0,1,1,45,1,0,0,0,0,8.6,5.5,10.0,6.99,4.0,0
719,57755,52020,13,6,4,1,35,5,0,1,15,1,0,0,0,0,8.8,9.0,7.85,4.175,7.0,0
576,159805,79266,3,5,1,3,751,3,2,1,23,1,0,0,0,0,4.2,2.5,7.05,7.755,5.8,0
693,29479,27161,4,7,4,3,202,2,2,1,30,1,0,0,0,0,5.800000000000001,7.0,8.3,5.01,5.2,0
756,95361,32738,0,6,2,3,971,0,2,1,13,1,0,0,0,1,3.5999999999999996,4.0,4.95,8.855,4.0,0
491,172376,8925,0,7,4,3,112,9,1,1,48,1,0,0,0,0,4.2,7.0,10.0,4.5600000000000005,9.399999999999999,0
398,186766,13463,20,2,1,2,214,10,2,1,46,1,0,0,0,0,9.2,3.5,10.0,5.07,10.0,0
847,144232,62153,5,1,3,1,420,11,2,1,31,1,0,0,0,0,2.6,7.5,8.649999999999999,6.1,10.0,0
395,125586,87948,4,7,3,3,781,0,2,1,42,1,0,0,0,0,5.800000000000001,5.5,10.0,7.904999999999999,4.0,0
489,101171,66009,1,9,5,1,754,10,2,1,12,1,0,0,0,0,5.8,10.0,5.0,7.77,10.0,0
336,134151,92938,24,2,3,2,60,6,2,0,37,1,0,0,0,0,10.0,6.5,10.0,1.0,7.6,0
668,106296,96253,20,7,2,3,989,5,2,1,16,1,0,1,0,0,10.0,4.0,9.4,8.945,7.0,0
824,160562,46552,4,3,2,2,140,2,1,1,43,0,0,0,0,0,3.4,5.0,7.25,4.7,5.2,0
578,172324,61271,8,6,2,3,352,11,0,1,35,0,0,0,0,0,6.8,4.0,6.85,5.76,10.0,0
516,157934,14797,18,3,1,3,587,11,2,1,41,1,0,0,0,0,9.0,2.5,10.0,6.9350000000000005,10.0,0
572,89959,91130,20,5,2,3,409,1,1,1,17,0,0,0,0,0,10.0,4.0,6.55,6.045,4.6,0
361,161522,76942,14,2,2,3,211,9,0,1,18,1,0,0,0,0,6.800000000000001,4.0,8.5,5.055,9.399999999999999,0
641,76022,18965,12,8,2,2,805,2,2,1,6,1,0,0,0,0,9.600000000000001,5.0,6.300000000000001,8.025,5.2,0
696,81991,18733,11,8,4,3,309,11,2,1,29,1,0,0,0,1,9.2,7.0,9.55,5.545,10.0,0
318,191999,58223,4,7,4,2,155,14,1,1,11,0,0,0,0,0,5.800000000000001,8.0,2.45,4.775,10.0,0
476,239162,31926,1,6,1,3,779,7,2,0,10,1,0,0,0,0,3.9999999999999996,2.5,4.7,3.895,8.2,0
695,69853,33783,3,1,1,1,471,10,2,1,28,1,0,0,0,0,1.8000000000000003,4.5,7.800000000000001,6.355,10.0,0
744,51826,88360,17,8,2,3,949,6,2,1,2,1,0,0,0,0,10.0,4.0,6.7,8.745000000000001,7.6,0
532,62879,41394,20,1,2,3,925,12,2,1,33,1,0,0,0,0,8.6,4.0,10.0,8.625,10.0,0
375,208337,69796,9,8,1,1,833,13,2,1,33,1,0,0,0,0,8.4,4.5,9.75,8.165,10.0,0
564,92361,33287,12,2,2,1,513,11,2,1,30,1,0,0,0,0,6.000000000000001,6.0,9.9,6.5649999999999995,10.0,0
754,97990,87104,11,8,2,1,897,14,2,1,21,1,0,1,0,0,9.2,6.0,8.35,8.485,10.0,0
683,109787,35436,1,4,2,2,625,12,2,1,1,1,0,0,0,0,2.8,5.0,3.35,7.125,10.0,0
805,237256,91916,14,7,2,2,160,6,2,0,26,1,0,0,0,0,9.8,5.0,9.7,1.0,7.6,0
666,60736,95332,13,5,2,3,639,4,2,0,46,1,0,0,0,0,8.2,4.0,10.0,3.195,6.4,0
443,44530,78567,24,8,3,2,325,11,2,1,35,1,0,0,0,0,10.0,6.5,10.0,5.625,10.0,0
368,229124,92483,9,6,3,2,208,9,1,0,31,0,0,0,0,0,7.199999999999999,6.5,6.449999999999999,1.04,9.399999999999999,0
398,198130,8188,21,5,2,3,438,2,0,1,34,1,0,0,0,0,10.0,4.0,10.0,6.1899999999999995,5.2,0
695,126080,96205,7,1,1,2,312,0,2,1,16,0,0,0,0,0,3.4000000000000004,3.5,3.8,5.5600000000000005,4.0,0
324,225166,11765,24,3,2,2,855,0,1,1,33,1,0,0,0,0,10.0,5.0,10.0,8.275,4.0,0
768,94255,56626,14,9,1,3,942,5,2,1,25,1,0,0,0,0,10.0,2.5,9.55,8.71,7.0,0
783,155958,93707,12,9,2,3,913,14,0,1,9,1,0,0,0,0,10.0,4.0,6.75,8.565000000000001,10.0,0
450,146598,15807,7,5,1,1,507,3,2,0,38,1,0,0,0,0,5.800000000000001,4.5,10.0,2.535,5.8,0
443,244793,15204,20,3,2,1,910,6,2,0,8,1,0,0,0,0,9.8,6.0,8.2,4.55,7.6,0
338,138623,97602,20,6,2,2,800,9,2,0,24,1,0,1,0,0,10.0,5.0,10.0,4.0,9.399999999999999,0
408,57387,62944,21,5,3,2,114,9,1,1,19,1,0,0,0,0,10.0,6.5,10.0,4.57,9.399999999999999,0
341,172647,47120,13,1,1,2,19,9,2,1,14,1,0,0,0,0,5.8,3.5,7.7,4.095,9.399999999999999,0
485,132260,27658,0,2,2,3,634,0,1,1,39,1,0,0,0,0,1.2,4.0,8.85,7.17,4.0,0
697,190715,42081,12,5,1,3,36,12,2,1,48,1,0,0,0,0,7.800000000000001,2.5,10.0,4.18,10.0,0
522,161172,39986,7,9,1,2,620,5,2,1,26,1,0,0,0,0,8.2,3.5,8.3,7.1,7.0,0
432,211428,84322,17,4,4,3,778,6,2,1,10,0,0,0,0,0,9.200000000000001,7.0,4.9,7.890000000000001,7.6,0
462,158928,99819,21,9,3,2,336,0,0,1,15,1,0,0,0,0,10.0,6.5,9.45,5.68,4.0,0
514,189241,55304,8,3,1,3,504,1,2,1,29,1,0,0,0,0,5.0,2.5,8.95,6.52,4.6,0
534,179876,70592,12,1,3,3,892,8,1,1,21,1,0,0,0,0,5.4,5.5,8.55,8.46,8.8,0
308,186862,63548,2,6,3,3,657,8,0,1,23,0,0,1,0,0,4.3999999999999995,5.5,3.8499999999999996,7.285,8.8,0
373,50988,44986,17,7,2,2,916,5,2,1,49,0,0,0,0,0,10.0,5.0,10.0,8.58,7.0,0
791,96448,79095,9,4,2,1,747,10,2,1,23,1,0,0,0,0,6.0,6.0,8.25,7.734999999999999,10.0,0
552,189578,96594,4,5,4,3,136,3,2,1,35,1,0,0,0,0,4.6,7.0,9.05,4.68,5.8,0
529,133430,93281,24,4,2,2,125,6,1,1,17,0,0,0,0,1,10.0,5.0,7.3500000000000005,4.625,7.6,0
818,238976,71151,5,3,2,2,933,4,2,1,19,1,0,0,0,0,3.8,5.0,6.85,8.665,6.4,0
473,218378,78598,7,1,2,1,811,14,2,1,7,1,0,0,0,0,3.4000000000000004,6.0,5.45,8.055,10.0,0
467,163377,33214,23,6,3,3,180,2,2,1,14,1,0,0,0,0,10.0,5.5,9.700000000000001,4.9,5.2,0
469,161041,43745,6,5,4,2,221,3,2,1,12,1,1,1,0,0,5.4,8.0,6.0,5.105,5.8,0
692,32404,47548,20,1,3,3,933,1,2,1,35,1,0,0,0,0,8.6,5.5,10.0,8.665,4.6,0
493,160061,15681,17,5,3,2,954,13,2,1,13,1,0,0,0,0,9.8,6.5,8.350000000000001,8.77,10.0,0
816,216377,11984,13,6,5,2,198,5,2,1,46,0,0,0,0,0,8.8,9.5,9.5,4.99,7.0,0
328,187055,32579,14,5,3,3,499,2,2,1,46,0,0,0,0,0,8.600000000000001,5.5,9.7,6.495,5.2,0
464,190534,95810,9,1,3,2,942,6,2,1,23,1,0,0,0,0,4.2,6.5,8.25,8.71,7.6,0
721,39360,59933,20,5,5,2,396,3,0,1,36,1,0,0,0,0,10.0,9.5,10.0,5.98,5.8,0
638,105657,32399,11,1,1,2,786,13,2,1,23,1,0,0,0,0,5.0,3.5,8.65,7.93,10.0,0
795,177359,36481,6,3,3,2,735,7,2,1,46,1,0,0,0,0,4.2,6.5,10.0,7.675,8.2,0
664,216544,5944,6,2,3,3,610,10,2,1,17,1,0,0,0,0,3.6000000000000005,5.5,6.75,7.05,10.0,0
641,212385,98993,10,1,4,2,139,13,2,1,31,1,0,0,0,0,4.6,8.0,9.649999999999999,4.695,10.0,0
799,54160,14114,12,4,4,3,32,0,1,1,34,1,0,0,0,0,7.200000000000001,7.0,10.0,4.16,4.0,0
